timenumber,time,speakerturn,speaker,originaltext,cleantext,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
3825,76:34:00,3824,WALLACE,RAISE MY VOICE BUT WHY SHOULD I,RAISE MY VOICE BUT WHY SHOULD I,7,1,1,89.63,25.77,7,0,85.71,71.43,28.57,28.57,28.57,0,0,0,0,0,0,0,14.29,14.29,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,14.29,14.29,0,0,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3827,76:36:00,3826,WALLACE,BE DIFFERENT THAN THE TWO OF,BE DIFFERENT THAN THE TWO OF,6,99,1,98.01,25.77,6,16.67,100,66.67,0,0,0,0,0,0,0,0,16.67,33.33,16.67,0,0,0,16.67,33.33,33.33,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3829,76:36:00,3828,WALLACE,YOU.,YOU.,1,1,99,1,25.77,1,0,100,100,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0
3831,76:40:00,3830,WALLACE,"SO, WE HAVE SIX SEGMENTS.","SO, WE HAVE SIX SEGMENTS.",5,1,99,43.37,25.77,5,20,100,60,20,20,0,20,0,0,0,0,0,0,20,20,20,0,20,0,0,0,20,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0,0,0,0,0,0
3833,76:42:00,3832,WALLACE,WE ARE GOING TO GO TO THE NEXT.,WE ARE GOING TO GO TO THE NEXT.,8,99,99,99,25.77,8,0,100,62.5,12.5,12.5,0,12.5,0,0,0,0,12.5,25,12.5,0,0,0,37.5,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,25,12.5,37.5,25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
3835,76:44:00,3834,WALLACE,IN THAT SEGMENT YOU WILL EACH,IN THAT SEGMENT YOU WILL EACH,6,18.82,99,98.01,25.77,6,16.67,100,66.67,33.33,16.67,0,0,16.67,0,0,16.67,0,16.67,16.67,0,0,0,16.67,0,0,0,0,33.33,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,76:45:00,3836,WALLACE,HAVE TWO MINUTES UNINTERRUPTED,HAVE TWO MINUTES UNINTERRUPTED,4,38.6,50,74.76,25.77,4,50,75,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3839,76:47:00,3838,WALLACE,"AND IN THOSE TWO MINUTES,","AND IN THOSE TWO MINUTES,",5,52.71,50,99,25.77,5,20,100,60,20,0,0,0,0,0,0,20,0,20,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0
3841,76:48:00,3840,WALLACE,"MR. PRESIDENT, YOU CAN SAY","MR. PRESIDENT, YOU CAN SAY",5,8.69,99,1,25.77,5,20,80,40,20,20,0,0,20,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,40,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0,0,0,0,0,0
3843,76:49:00,3842,WALLACE,ANYTHING YOU WANT.,ANYTHING YOU WANT.,3,1,99,1,25.77,3,33.33,100,66.67,66.67,33.33,0,0,33.33,0,0,33.33,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,66.67,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
3845,76:50:00,3844,WALLACE,"I'M GOING TO ASK A QUESTION, BUT","I'M GOING TO ASK A QUESTION, BUT",7,68.29,50,99,25.77,7,14.29,100,57.14,14.29,14.29,14.29,0,0,0,0,0,14.29,14.29,14.29,0,14.29,0,42.86,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,28.57,14.29,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,14.29,0,0,0,0,0,0,14.29,0,0
3847,76:52:00,3846,WALLACE,IF YOU WANT TO ANSWER ABOUT,IF YOU WANT TO ANSWER ABOUT,6,62.04,95.2,1,25.77,6,0,100,66.67,16.67,16.67,0,0,16.67,0,0,0,0,33.33,0,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,50,16.67,0,33.33,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3849,76:53:00,3848,WALLACE,"SOMETHING ELSE, GO AHEAD.","SOMETHING ELSE, GO AHEAD.",4,93.26,1,99,25.77,4,25,100,50,25,0,0,0,0,0,0,25,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,25,25,50,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,50,25,25,0,0,0,0,0,0,0,0,0
3851,76:55:00,3850,WALLACE,BUT I THINK THAT THE COUNTRY,BUT I THINK THAT THE COUNTRY,6,18.82,1,99,25.77,6,16.67,100,66.67,33.33,16.67,16.67,0,0,0,0,16.67,16.67,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3853,76:57:00,3852,WALLACE,WOULD BE BETTER SERVED IF WE,WOULD BE BETTER SERVED IF WE,6,1,95.2,1,99,6,0,83.33,66.67,16.67,16.67,0,16.67,0,0,0,0,0,0,33.33,0,16.67,0,33.33,16.67,16.67,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,33.33,0,0,33.33,16.67,0,16.67,0,0,0,0,0,0,0,0,0,33.33,16.67,16.67,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855,77:01:00,3854,WALLACE,ALLOW BOTH PEOPLE TO SPEAK WITH,ALLOW BOTH PEOPLE TO SPEAK WITH,6,99,99,23.51,25.77,6,0,100,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,33.33,0,0,0,0,16.67,0,16.67,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3857,77:02:00,3856,WALLACE,FEWER INTERRUPTIONS.,FEWER INTERRUPTIONS.,2,93.26,99,1,1,2,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,50,50,0,50,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
3859,77:03:00,3858,WALLACE,I AM APPEALING TO YOU TO DO,I AM APPEALING TO YOU TO DO,7,29.3,92.33,13.15,25.77,7,14.29,85.71,85.71,28.57,28.57,14.29,0,14.29,0,0,0,0,28.57,28.57,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,77:04:00,3860,WALLACE,THAT.,THAT.,1,1,50,1,25.77,1,0,100,100,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0
3863,77:06:00,3862,TRUMP,TRUMP: AND HIM ALSO.,  AND HIM ALSO.,3,1,99,1,25.77,3,0,100,100,33.33,33.33,0,0,0,33.33,0,0,0,0,0,33.33,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
3865,77:07:00,3864,WALLACE,MODERATOR: FRANKLY YOU'VE BEEN,  FRANKLY YOU'VE BEEN,3,1,99,1,25.77,3,33.33,100,66.67,33.33,33.33,0,0,33.33,0,0,0,0,0,66.67,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,33.33,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,33.33,0,0
3867,77:08:00,3866,WALLACE,DOING MORE INTERRUPTING.,DOING MORE INTERRUPTING.,3,18.82,99,1,1,3,33.33,100,33.33,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,33.33,33.33,33.33,0,0,33.33,33.33,0,33.33,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
3869,77:11:00,3868,TRUMP,TRUMP: HE DOES PLENTY.,  HE DOES PLENTY.,3,1,99,1,25.77,3,0,100,66.67,33.33,33.33,0,0,0,33.33,0,0,0,0,33.33,0,0,0,33.33,0,0,0,0,33.33,0,0,0,0,0,0,33.33,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
3871,77:13:00,3870,WALLACE,MODERATOR: LESS THAN YOU HAVE.,  LESS THAN YOU HAVE.,4,38.6,99,74.76,25.77,4,0,100,75,25,25,0,0,25,0,0,0,0,25,25,0,0,0,25,50,50,0,0,25,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0
3873,77:14:00,3872,WALLACE,LET'S CONTINUE ON.,LET'S CONTINUE ON.,3,93.26,99,99,25.77,3,33.33,100,66.67,33.33,33.33,0,33.33,0,0,0,0,0,33.33,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,66.67,0,66.67,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0,0,0,33.33,0,0
3875,77:16:00,3874,WALLACE,"THE ISSUE OF RACE, VICE","THE ISSUE OF RACE, VICE",5,99,50,1,25.77,5,0,40,40,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0
3877,77:18:00,3876,WALLACE,"PRESIDENT BIDEN, YOU SAY THAT","PRESIDENT BIDEN, YOU SAY THAT",5,8.69,99,1,25.77,5,20,80,40,40,20,0,0,20,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0
3879,77:20:00,3878,WALLACE,PRESIDENT TRUMP'S RESPONSE TO,PRESIDENT TRUMP'S RESPONSE TO,4,99,50,1,25.77,4,50,75,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0
3881,77:20:00,3880,WALLACE,THE VIOLENCE IN CHARLOTTESVILLE,THE VIOLENCE IN CHARLOTTESVILLE,4,99,50,74.76,1,4,50,75,50,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3883,77:23:00,3882,WALLACE,"THREE YEARS AGO, WHEN HE TALKED","THREE YEARS AGO, WHEN HE TALKED",6,1.92,99,98.01,25.77,6,0,100,33.33,16.67,16.67,0,0,0,16.67,0,0,0,0,0,16.67,16.67,0,16.67,0,0,16.67,16.67,0,0,0,0,0,0,0,33.33,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0
3885,77:26:00,3884,WALLACE,ABOUT VERY FINE PEOPLE ON BOTH,ABOUT VERY FINE PEOPLE ON BOTH,6,93.26,95.2,98.01,99,6,0,100,50,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,16.67,0,0,0,16.67,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,77:29:00,3886,WALLACE,SIDES WAS WHAT DIRECTLY LED YOU,SIDES WAS WHAT DIRECTLY LED YOU,6,1.92,99,99,25.77,6,16.67,100,50,33.33,16.67,0,0,16.67,0,0,16.67,0,0,16.67,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,0,33.33,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,50,16.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,77:33:00,3888,WALLACE,TO LAUNCH THIS RUN FOR,TO LAUNCH THIS RUN FOR,5,99,50,99,25.77,5,0,100,60,20,0,0,0,0,0,0,20,0,40,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,77:33:00,3890,WALLACE,PRESIDENT.,PRESIDENT.,1,93.26,50,1,25.77,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0
3893,77:35:00,3892,WALLACE,"PRESIDENT TRUMP, YOU'VE OFTEN","PRESIDENT TRUMP, YOU'VE OFTEN",4,1,99,74.76,25.77,4,25,75,50,25,25,0,0,25,0,0,0,0,0,25,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,0,0,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,50,0,25,0,0,0,0,0,0,25,0,0
3895,77:36:00,3894,WALLACE,CITED THAT YOU BELIEVE YOU HAVE,CITED THAT YOU BELIEVE YOU HAVE,6,1,99,23.51,25.77,6,16.67,83.33,66.67,50,33.33,0,0,33.33,0,0,16.67,0,0,16.67,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3897,77:39:00,3896,WALLACE,DONE MORE FOR BLACK AMERICANS,DONE MORE FOR BLACK AMERICANS,5,93.26,50,1,25.77,5,20,80,40,0,0,0,0,0,0,0,0,0,20,20,0,0,0,20,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,77:42:00,3898,WALLACE,THAN ANY PRESIDENT WITH THE,THAN ANY PRESIDENT WITH THE,5,99,2.31,43.37,25.77,5,20,100,60,0,0,0,0,0,0,0,0,20,40,0,0,0,0,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,77:43:00,3900,WALLACE,POSSIBLE EXCEPTION OF ABRAHAM,POSSIBLE EXCEPTION OF ABRAHAM,4,99,1,74.76,25.77,4,75,75,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,77:44:00,3902,WALLACE,LINCOLN.,LINCOLN.,1,93.26,50,1,25.77,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0
3905,77:45:00,3904,WALLACE,MY QUESTION FOR THE TWO OF YOU,MY QUESTION FOR THE TWO OF YOU,7,99,99,89.63,25.77,7,14.29,100,71.43,28.57,28.57,14.29,0,14.29,0,0,0,14.29,28.57,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,28.57,0,0,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907,77:46:00,3906,WALLACE,IS WHY SHOULD VOTERS TRUST YOU,IS WHY SHOULD VOTERS TRUST YOU,6,1,99,1,99,6,0,83.33,66.67,16.67,16.67,0,0,16.67,0,0,0,0,0,33.33,16.67,0,0,33.33,0,0,16.67,0,0,16.67,16.67,0,0,0,0,33.33,0,0,0,0,33.33,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,77:48:00,3908,WALLACE,RATHER THAN YOUR OPPONENT TO,RATHER THAN YOUR OPPONENT TO,5,93.26,50,43.37,25.77,5,20,80,80,20,20,0,0,20,0,0,0,0,40,0,20,0,0,0,20,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,40,0,0,20,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,77:50:00,3910,WALLACE,DEAL WITH THE RACE ISSUES FACING,DEAL WITH THE RACE ISSUES FACING,6,99,50,1,25.77,6,0,33.33,33.33,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,77:55:00,3912,WALLACE,THIS COUNTRY OVER THE NEXT FOUR,THIS COUNTRY OVER THE NEXT FOUR,6,99,50,99,25.77,6,16.67,100,50,16.67,0,0,0,0,0,0,16.67,16.67,16.67,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,50,0,33.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,77:55:00,3914,WALLACE,YEARS?,YEARS?,1,93.26,50,99,25.77,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0
3917,77:57:00,3916,WALLACE,"VICE PRESIDENT BIDEN, YOU WILL","VICE PRESIDENT BIDEN, YOU WILL",5,8.69,99,1,25.77,5,20,60,40,20,20,0,0,20,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0
3919,77:57:00,3918,WALLACE,GO FIRST.,GO FIRST.,2,93.26,50,99,25.77,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,50,0,100,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
3921,77:59:00,3920,BIDEN,"BIDEN: EQUITY, EQUALITY.","  EQUITY, EQUALITY.",2,93.26,50,1,25.77,2,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,100,50,50,0,0,0,0,0,0,0,0,0
3923,78:01:00,3922,BIDEN,"IT'S ABOUT OF DECENCY, THE","IT'S ABOUT OF DECENCY, THE",5,93.26,50,1,25.77,5,20,80,80,20,0,0,0,0,0,0,20,20,40,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,0,0,0,0,0,0,20,0,0
3925,78:01:00,3924,BIDEN,CONSTITUTION.,CONSTITUTION.,1,93.26,50,1,25.77,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0
3927,78:05:00,3926,BIDEN,WE HAVE NEVER WALKED AWAY FROM,WE HAVE NEVER WALKED AWAY FROM,6,18.82,95.2,99,25.77,6,0,100,83.33,16.67,16.67,0,16.67,0,0,0,0,0,33.33,16.67,16.67,0,16.67,33.33,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,16.67,0,50,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
